precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,b,b1,b2,b3,c,d,e,f,g,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA USR PLUS-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","VOLOŞENIUC ŞTEFAN-CANDIDAT INDEPENDENT-voturi"
43,STRĂINĂTATE,"DUBLIN 5",240,IRLANDA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",311,0,311,0,311,0,311,0,2000,1689,305,3,3,3,14,8,115,3,88,62,5,7
43,STRĂINĂTATE,"DUBLIN 6",241,IRLANDA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",358,0,358,0,358,0,358,0,2000,1642,356,0,2,7,29,4,147,1,99,56,2,11
43,STRĂINĂTATE,"DUBLIN 7",242,IRLANDA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",280,0,280,0,280,0,280,0,2002,1722,275,3,2,2,23,5,116,1,86,35,2,5
43,STRĂINĂTATE,"DUBLIN 8",243,IRLANDA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",261,0,261,0,261,0,261,0,2000,1739,260,0,1,2,17,5,116,1,60,49,0,10
43,STRĂINĂTATE,"DUBLIN 9",244,IRLANDA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",289,0,289,0,289,0,289,0,2000,1711,287,1,1,3,11,9,129,3,63,63,3,3
43,STRĂINĂTATE,"DUBLIN 10",245,IRLANDA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",226,0,226,0,226,0,226,0,2000,1774,225,1,0,4,17,4,94,1,46,51,5,3
43,STRĂINĂTATE,CORK,246,IRLANDA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",224,0,224,0,224,0,224,0,2599,2375,224,0,0,1,13,9,137,0,23,32,2,7
43,STRĂINĂTATE,DROGHEDA,247,IRLANDA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,STRĂINĂTATE,GALWAY,248,IRLANDA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",158,0,158,0,158,0,158,0,2600,2442,158,0,0,1,2,8,53,1,45,36,4,8
43,STRĂINĂTATE,KILKENNY,249,IRLANDA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",184,0,184,0,184,0,184,0,2601,2417,181,1,2,3,11,7,54,2,42,51,9,2
43,STRĂINĂTATE,LIMERICK,250,IRLANDA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",182,0,182,0,182,0,182,0,2600,2418,182,0,0,2,18,6,68,0,39,38,2,9
43,STRĂINĂTATE,WATERFORD,251,IRLANDA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,STRĂINĂTATE,REYKJAVIK,252,ISLANDA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",278,0,278,0,278,0,278,0,2000,1722,271,6,1,1,3,4,123,3,46,75,3,13
43,STRĂINĂTATE,"TEL AVIV",253,ISRAEL,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",188,0,188,0,188,0,188,0,2998,2810,188,0,0,4,11,14,45,12,77,22,0,3
43,STRĂINĂTATE,IERUSALIM,254,ISRAEL,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",60,0,60,0,60,0,60,0,3000,2940,60,0,0,3,4,5,14,1,17,13,1,2
43,STRĂINĂTATE,BERSHEVA,255,ISRAEL,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",25,0,25,0,25,0,25,0,2000,1975,25,0,0,0,1,11,7,0,1,5,0,0
43,STRĂINĂTATE,HAIFA,256,ISRAEL,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",124,0,124,0,124,0,124,0,2000,1876,124,0,0,10,4,18,23,2,53,11,1,2
43,STRĂINĂTATE,"ROMA 1",257,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,STRĂINĂTATE,"ROMA 2",258,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",864,0,864,0,864,0,864,0,5000,4136,863,1,0,13,28,46,192,2,281,272,11,18
43,STRĂINĂTATE,"ROMA 3",259,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",708,0,708,0,708,0,708,0,5000,4292,706,2,0,10,21,37,145,3,211,248,13,18
43,STRĂINĂTATE,"ROMA 4",260,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",370,0,370,0,370,0,370,0,7000,6630,368,1,1,4,27,21,90,2,95,111,7,11
43,STRĂINĂTATE,"ROMA 5",261,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",817,0,817,0,817,0,817,0,7000,6183,813,2,2,12,21,34,213,0,270,224,17,22
43,STRĂINĂTATE,LADISPOLI,262,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",630,0,630,0,630,0,630,0,3400,2770,621,5,4,12,25,25,148,2,200,166,27,16
43,STRĂINĂTATE,NAPOLI,263,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",185,0,185,0,185,0,185,0,2600,2415,183,0,2,3,2,18,37,0,30,86,3,4
43,STRĂINĂTATE,OLBIA,264,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",247,0,247,0,247,0,247,0,2000,1753,245,2,0,13,9,11,44,1,47,110,4,6
43,STRĂINĂTATE,PERUGIA,265,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",509,0,509,0,509,0,509,0,4000,3491,505,0,4,7,24,18,116,2,126,191,6,15
43,STRĂINĂTATE,PESCARA,266,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",426,0,426,0,426,0,426,0,3200,2774,426,0,0,2,14,14,79,5,135,167,2,8
43,STRĂINĂTATE,TERNI,267,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",449,0,449,0,449,0,449,0,3000,2551,446,3,0,6,9,20,68,1,129,198,4,11
43,STRĂINĂTATE,VITERBO,268,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",279,0,279,0,279,0,279,0,4000,3721,276,3,0,1,12,13,62,3,68,89,18,10
43,STRĂINĂTATE,"ALBANO LAZIALE",269,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",559,0,559,0,559,0,559,0,3000,2441,555,4,0,9,23,17,118,0,133,239,3,13
43,STRĂINĂTATE,PALESTRINA,270,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",595,0,595,0,595,0,595,0,4500,3905,595,0,0,6,14,56,106,3,168,225,5,12
43,STRĂINĂTATE,CAGLIARI,271,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",156,0,156,0,156,0,156,0,1003,847,152,0,4,6,2,10,31,3,26,65,3,6
43,STRĂINĂTATE,GUIDONIA,272,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",741,0,741,0,741,0,741,0,6000,5259,737,1,3,10,33,61,153,0,215,241,6,18
43,STRĂINĂTATE,FROSINONE,273,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",275,0,275,0,275,0,275,0,3500,3225,272,1,2,6,10,11,42,1,45,143,6,8
43,STRĂINĂTATE,MONTEROTONDO,274,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",522,0,522,0,522,0,522,0,4000,3478,515,7,0,10,16,35,108,1,187,148,7,3
43,STRĂINĂTATE,OSTIA,275,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",507,0,507,0,507,0,507,0,4000,3493,503,4,0,11,22,26,124,1,142,160,4,13
43,STRĂINĂTATE,TIVOLI,276,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",349,0,349,0,349,0,349,0,2600,2251,343,4,2,3,12,18,45,1,111,140,3,10
43,STRĂINĂTATE,LATINA,277,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",528,0,528,0,528,0,528,0,4000,3472,515,6,7,5,12,21,97,2,158,196,9,15
43,STRĂINĂTATE,"RIGNANO FLAMINIO",278,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",441,0,441,0,441,0,441,0,4000,3559,435,3,3,8,6,22,51,1,113,216,6,12
43,STRĂINĂTATE,"BARI 1",279,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",78,0,78,0,78,0,78,0,5600,5522,77,0,1,3,0,5,14,0,8,40,2,5
43,STRĂINĂTATE,TRANI,280,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",83,0,83,0,83,0,83,0,1598,1515,80,3,0,0,3,14,15,0,10,35,1,2
43,STRĂINĂTATE,FOGGIA,281,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",109,0,109,0,109,0,109,0,3000,2891,108,1,0,0,4,4,20,1,26,52,1,0
43,STRĂINĂTATE,LECCE,282,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",131,0,131,0,131,0,131,0,1300,1169,126,3,2,1,5,7,19,0,20,69,2,3
43,STRĂINĂTATE,"BARI 2",283,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",68,0,68,0,68,0,68,0,2000,1932,68,0,0,1,1,7,14,0,12,29,1,3
43,STRĂINĂTATE,COSENZA,284,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",98,0,98,0,98,0,98,0,2600,2502,96,2,0,5,1,6,18,0,10,51,2,3
43,STRĂINĂTATE,"REGGIO CALABRIA",285,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",148,0,148,0,148,0,148,0,3000,2852,144,3,1,3,4,11,43,0,29,39,8,7
43,STRĂINĂTATE,CROTONE,286,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",53,0,53,0,53,0,53,0,1600,1547,53,0,0,3,1,6,4,0,7,31,0,1
43,STRĂINĂTATE,CATANZARO,287,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",79,0,79,0,79,0,79,0,1600,1521,78,0,1,4,1,2,18,0,17,34,1,1
43,STRĂINĂTATE,POTENZA,288,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",47,0,47,0,47,0,47,0,1600,1553,47,0,0,0,0,6,6,0,11,19,3,2
43,STRĂINĂTATE,"VIBO VALENTIA",289,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",55,0,55,0,55,0,55,0,1600,1545,54,1,0,1,2,2,9,0,9,30,0,1
43,STRĂINĂTATE,MATERA,290,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",83,0,83,0,83,0,83,0,2000,1917,81,2,0,2,0,4,8,1,19,47,0,0
43,STRĂINĂTATE,"BOLOGNA 1",291,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",465,0,465,0,465,0,465,0,5000,4535,464,1,0,15,29,22,94,3,93,192,4,12
43,STRĂINĂTATE,"BOLOGNA 2",292,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",464,0,464,0,464,0,464,0,3600,3136,464,0,0,16,27,13,137,0,113,141,3,14
43,STRĂINĂTATE,"SAN LAZZARO DI SAVENA",293,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",258,0,258,0,258,0,258,0,3600,3342,255,2,1,4,14,17,61,1,69,82,1,6
43,STRĂINĂTATE,IMOLA,294,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",519,0,519,0,519,0,519,0,3600,3081,514,1,4,13,17,17,144,4,134,172,6,7
43,STRĂINĂTATE,PIACENZA,295,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",446,0,446,0,446,0,446,0,3600,3154,440,2,4,5,34,10,100,2,105,163,3,18
43,STRĂINĂTATE,PARMA,296,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",458,0,458,0,458,0,458,0,3600,3142,454,0,4,8,65,13,133,4,101,114,5,11
43,STRĂINĂTATE,"REGGIO EMILIA",297,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",325,0,325,0,325,0,325,0,3600,3275,321,0,4,7,19,12,90,0,96,79,10,8
43,STRĂINĂTATE,MODENA,298,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",513,0,513,0,513,0,513,0,3600,3087,510,3,0,4,39,9,127,5,123,184,5,14
43,STRĂINĂTATE,FERRARA,299,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",269,0,269,0,269,0,269,0,3600,3331,265,1,3,6,15,12,50,2,62,105,3,10
43,STRĂINĂTATE,RAVENNA,300,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",344,0,344,0,344,0,344,0,3600,3256,341,1,2,4,9,29,70,0,88,112,5,24
43,STRĂINĂTATE,RIMINI,301,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",340,0,340,0,340,0,340,0,3600,3260,338,1,1,13,10,11,89,1,85,111,7,11
43,STRĂINĂTATE,CESENA,302,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",195,0,195,0,195,0,195,0,3600,3405,192,1,2,3,8,5,50,1,57,60,4,4
43,STRĂINĂTATE,FORLI,303,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",402,0,402,0,402,0,402,0,3600,3198,397,5,0,5,12,7,118,3,84,140,8,20
43,STRĂINĂTATE,PESARO,304,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",308,0,308,0,308,0,308,0,3600,3292,307,0,1,4,15,11,58,3,81,125,4,6
43,STRĂINĂTATE,ANCONA,305,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",453,0,453,0,453,0,453,0,3600,3147,450,2,1,5,31,18,73,0,90,220,2,11
43,STRĂINĂTATE,MACERATA,306,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",274,0,274,0,274,0,274,0,3600,3326,273,1,0,7,6,10,51,2,69,114,5,9
43,STRĂINĂTATE,"FLORENTA 1",307,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",293,0,293,0,293,0,293,0,3600,3307,288,4,1,9,10,14,56,1,81,107,3,7
43,STRĂINĂTATE,"FLORENTA 2",308,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",292,0,292,0,292,0,292,0,3600,3308,291,0,1,11,12,14,80,2,51,103,9,9
43,STRĂINĂTATE,"FLORENTA 3",309,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",321,0,321,0,321,0,321,0,3601,3280,314,1,6,15,13,13,88,1,83,82,6,13
43,STRĂINĂTATE,PISTOIA,310,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,STRĂINĂTATE,LUCCA,311,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",385,0,385,0,385,0,385,0,3600,3215,382,1,2,11,20,12,84,1,95,142,4,13
43,STRĂINĂTATE,CARRARA,312,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",343,0,343,0,343,0,343,0,3600,3257,341,2,0,10,17,15,75,0,82,135,2,5
43,STRĂINĂTATE,LIVORNO,313,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",310,0,310,0,310,0,310,0,3600,3290,308,2,0,12,12,19,55,1,69,129,1,10
43,STRĂINĂTATE,GROSSETO,314,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",351,0,351,0,351,0,351,0,3600,3249,345,4,2,8,10,10,59,0,68,176,2,12
43,STRĂINĂTATE,SIENA,315,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",267,0,267,0,267,0,267,0,3600,3333,263,2,2,25,3,9,50,0,69,68,5,34
43,STRĂINĂTATE,AREZZO,316,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",619,0,619,0,619,0,619,0,3600,2981,612,0,7,7,21,27,161,4,156,205,11,20
43,STRĂINĂTATE,"CATANIA 1",317,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",166,0,166,0,166,0,166,0,1600,1434,164,1,1,20,7,9,19,3,34,64,4,4
43,STRĂINĂTATE,"CATANIA 2",318,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",179,0,179,0,179,0,179,0,1600,1421,177,2,0,16,7,13,16,1,38,81,3,2
43,STRĂINĂTATE,ALCAMO,319,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",152,0,152,0,152,0,152,0,1000,848,148,4,0,20,5,2,13,1,21,79,4,3
43,STRĂINĂTATE,VITTORIA,320,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",258,0,258,0,258,0,258,0,1000,742,253,3,2,12,10,15,11,1,25,160,10,9
43,STRĂINĂTATE,PALERMO,321,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",233,0,233,0,233,0,233,0,1600,1367,228,2,3,3,4,13,28,0,49,119,4,8
43,STRĂINĂTATE,CANICATTI,322,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",154,0,154,0,154,0,154,0,1000,846,149,2,3,5,5,14,11,0,12,93,3,6
43,STRĂINĂTATE,"MILANO 1",323,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",319,0,319,0,319,0,319,0,320,1,319,0,0,8,15,12,85,0,86,98,9,6
43,STRĂINĂTATE,"MILANO 2",324,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",345,0,345,0,345,0,345,0,7000,6655,344,1,0,5,24,13,93,0,91,98,5,15
43,STRĂINĂTATE,"MILANO 3",325,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",374,0,374,0,374,0,374,0,7000,6621,374,0,0,10,12,13,105,1,107,113,10,3
43,STRĂINĂTATE,COMO,326,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",375,0,375,0,375,0,375,0,5000,4625,371,3,1,12,18,18,71,0,93,133,7,19
43,STRĂINĂTATE,CREMA,327,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",192,0,192,0,192,0,192,0,5000,4808,189,0,3,4,22,12,52,0,43,44,9,3
43,STRĂINĂTATE,VARESE,328,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",289,0,289,0,289,0,289,0,5000,4711,286,2,1,7,11,10,79,0,82,86,3,8
43,STRĂINĂTATE,BERGAMO,329,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",566,0,566,0,566,0,566,0,5000,4434,559,5,2,15,42,19,159,2,139,157,15,11
43,STRĂINĂTATE,PAVIA,330,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",397,0,397,0,397,0,397,0,5000,4603,394,2,1,9,14,17,110,1,79,151,7,6
43,STRĂINĂTATE,CREMONA,331,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",420,0,420,0,420,0,420,0,5000,4580,414,5,1,8,8,13,102,2,132,136,7,6
43,STRĂINĂTATE,MONTICHIARI,332,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",526,0,526,0,526,0,526,0,5000,4474,521,3,2,10,24,10,128,3,127,188,16,15
43,STRĂINĂTATE,LODI,333,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",516,0,516,0,516,0,516,0,5000,4484,505,11,0,4,23,16,105,0,127,206,2,22
43,STRĂINĂTATE,TRENTO,334,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",5000,0,5000,0,330,0,330,0,5000,4670,325,3,2,10,24,8,79,0,98,102,3,1
43,STRĂINĂTATE,CLES,335,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",196,0,196,0,196,0,196,0,5000,4804,196,0,0,0,20,9,50,0,59,48,4,6
43,STRĂINĂTATE,MONZA,336,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",1028,0,1028,0,1028,0,1028,0,5000,3972,1021,4,3,14,26,27,276,3,278,358,14,25
43,STRĂINĂTATE,MANTOVA,337,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",311,0,311,0,311,0,311,0,5000,4689,307,2,2,4,13,6,103,1,87,89,2,2
43,STRĂINĂTATE,BRESCIA,338,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",698,0,698,0,698,0,698,0,5000,4302,691,6,1,8,46,25,200,3,207,183,10,9
43,STRĂINĂTATE,"ROMANO DI LOMBARDIA",339,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",477,0,477,0,477,0,477,0,4996,4519,475,1,1,8,9,22,98,2,91,188,51,6
43,STRĂINĂTATE,"SESTO SAN GIOVANNI",340,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",313,0,313,0,313,0,313,0,5000,4687,305,8,0,9,20,12,79,0,57,117,8,3
43,STRĂINĂTATE,ROVERETO,341,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",191,0,191,0,191,0,191,0,5000,4809,191,0,0,3,8,12,58,2,42,63,1,2
43,STRĂINĂTATE,BOLZANO,342,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",193,0,193,0,193,0,193,0,5000,4807,186,7,0,4,8,8,52,1,51,56,1,5
43,STRĂINĂTATE,"TORINO 1",343,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",951,0,951,0,951,0,951,0,6000,5049,939,7,5,24,46,61,214,0,289,270,13,22
43,STRĂINĂTATE,"TORINO 2",344,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",842,0,842,0,842,0,842,0,6000,5158,835,3,4,18,37,40,215,0,241,246,7,31
43,STRĂINĂTATE,"TORINO 3",345,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",414,0,414,0,414,0,414,0,5000,4586,411,2,1,3,13,15,126,1,111,129,6,7
43,STRĂINĂTATE,"TORINO 4",346,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",267,0,267,0,267,0,267,0,5000,4733,264,2,1,3,12,13,80,0,73,72,5,6
43,STRĂINĂTATE,"TORINO 5",347,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",129,0,129,0,129,0,129,0,5000,4871,124,3,2,6,11,9,37,1,32,20,4,4
43,STRĂINĂTATE,MONCALIERI,348,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",369,0,369,0,369,0,369,0,3997,3628,368,1,0,2,14,20,95,0,118,107,3,9
43,STRĂINĂTATE,CHIERI,349,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",278,0,278,0,278,0,278,0,4000,3722,274,3,1,1,8,9,97,0,65,72,8,14
43,STRĂINĂTATE,NICHELINO,350,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",282,0,282,0,282,0,282,0,4000,3718,276,5,1,7,15,12,71,1,64,93,3,10
43,STRĂINĂTATE,"SETTIMO TORINESE",351,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",180,0,180,0,180,0,180,0,4000,3820,177,1,2,5,9,4,59,1,30,64,1,4
43,STRĂINĂTATE,PINEROLO,352,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",392,0,392,0,392,0,392,0,4000,3608,383,7,2,10,6,15,95,0,119,124,5,9
43,STRĂINĂTATE,CARMAGNOLA,353,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",306,0,306,0,306,0,306,0,4000,3694,301,5,0,4,10,13,89,1,86,78,6,14
43,STRĂINĂTATE,COLLEGNO,354,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",426,0,426,0,426,0,426,0,5000,4574,422,3,1,8,22,19,122,1,97,132,8,13
43,STRĂINĂTATE,CHIVASSO,355,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",209,0,209,0,209,0,209,0,4000,3791,208,1,0,10,5,9,46,1,69,63,2,3
43,STRĂINĂTATE,IVREA,356,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",305,0,305,0,305,0,305,0,3000,2695,296,8,1,6,14,10,82,1,53,112,6,12
43,STRĂINĂTATE,CIRIE,357,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",267,0,267,0,267,0,267,0,3000,2733,263,0,4,4,11,5,56,0,88,76,5,18
43,STRĂINĂTATE,SUSA,358,ITALIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",120,0,120,0,120,0,120,0,3000,2881,119,0,0,3,3,4,21,2,33,48,2,3
